InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Month,Year,HighValueCustomer
561085,21931,JUMBO STORAGE BAG SUKI,10,25/07/2011 09:26,2.08,14367,United Kingdom,20.8,7,2011,No
544207,48116,DOORMAT MULTICOLOUR STRIPE,1,17/02/2011 10:34,14.13,Unknown,United Kingdom,14.13,2,2011,No
541830,21494,ROTATING LEAVES T-LIGHT HOLDER,2,21/01/2011 17:09,1.63,Unknown,United Kingdom,3.26,1,2011,No
570229,23324,RUSTIC STRAWBERRY JAM POT LARGE ,2,09/10/2011 13:30,2.08,15756,United Kingdom,4.16,10,2011,No
545995,21124,SET/10 BLUE POLKADOT PARTY CANDLES,4,08/03/2011 13:54,1.25,15023,United Kingdom,5,3,2011,No
570465,23424,GINGHAM RECIPE BOOK BOX,2,10/10/2011 16:02,10.79,Unknown,United Kingdom,21.58,10,2011,No
540801,21844,RED RETROSPOT MUG,12,11/01/2011 12:25,2.95,12540,Spain,35.4,1,2011,No
579291,22835,HOT WATER BOTTLE I AM SO POORLY,4,29/11/2011 11:21,12.46,Unknown,United Kingdom,49.84,11,2011,No
556111,21394,RED POLKADOT BEAKER ,48,09/06/2011 09:16,0.39,13004,United Kingdom,18.72,6,2011,No
561020,21162,TOXIC AREA  DOOR HANGER ,1,22/07/2011 17:21,0.39,13563,United Kingdom,0.39,7,2011,No
544323,79144B,PAINTED LIGHTBULB STAR+ MOON,1,17/02/2011 15:51,0.83,Unknown,United Kingdom,0.83,2,2011,No
540352,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,06/01/2011 14:27,12.72,Unknown,United Kingdom,12.72,1,2011,No
539326,15060B,FAIRY CAKE DESIGN UMBRELLA,4,17/12/2010 09:22,3.75,14560,United Kingdom,15,12,2010,No
565460,23209,LUNCH BAG VINTAGE DOILY ,40,05/09/2011 09:24,1.65,16843,United Kingdom,66,9,2011,No
556182,22331,WOODLAND PARTY BAG + STICKER SET,2,09/06/2011 11:35,1.65,16892,United Kingdom,3.3,6,2011,No
576066,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,13/11/2011 15:44,4.15,16898,United Kingdom,4.15,11,2011,No
556237,22741,FUNKY DIVA PEN,1,09/06/2011 15:34,1.63,Unknown,United Kingdom,1.63,6,2011,No
570514,23209,LUNCH BAG VINTAGE DOILY ,12,11/10/2011 10:36,1.65,13089,United Kingdom,19.8,10,2011,No
542107,22138,BAKING SET 9 PIECE RETROSPOT ,4,25/01/2011 13:38,4.95,16222,United Kingdom,19.8,1,2011,No
538351,22090,PAPER BUNTING RETROSPOT,4,10/12/2010 15:17,6.77,Unknown,United Kingdom,27.08,12,2010,No
539436,47504K,ENGLISH ROSE GARDEN SECATEURS,2,17/12/2010 14:49,8.47,Unknown,United Kingdom,16.94,12,2010,No
575007,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,08/11/2011 11:20,1.25,14140,United Kingdom,15,11,2011,No
552239,23199,JUMBO BAG APPLES,1,06/05/2011 16:54,2.08,14056,United Kingdom,2.08,5,2011,No
553940,23201,JUMBO BAG ALPHABET,10,20/05/2011 10:36,2.08,14112,United Kingdom,20.8,5,2011,No
569563,84030E,ENGLISH ROSE HOT WATER BOTTLE,8,05/10/2011 09:46,4.25,12481,Germany,34,10,2011,No
573585,23661,MILK MAIDS MUG ,1,31/10/2011 14:41,4.13,Unknown,United Kingdom,4.13,10,2011,No
573415,84459A,PINK METAL CHICKEN HEART ,2,30/10/2011 16:17,1.49,13607,United Kingdom,2.98,10,2011,No
564141,22477,WATERING CAN GARDEN MARKER,3,23/08/2011 11:47,1.25,17841,United Kingdom,3.75,8,2011,No
563502,22065,CHRISTMAS PUDDING TRINKET POT ,12,17/08/2011 08:50,1.45,12722,France,17.4,8,2011,No
577092,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,17/11/2011 16:35,2.95,15136,United Kingdom,17.7,11,2011,No
547030,22426,ENAMEL WASH BOWL CREAM,4,20/03/2011 10:17,3.75,12948,United Kingdom,15,3,2011,No
575611,23230,WRAP ALPHABET DESIGN,25,10/11/2011 12:46,0.42,17861,United Kingdom,10.5,11,2011,No
550052,20726,LUNCH BAG WOODLAND,10,14/04/2011 12:00,1.65,17068,United Kingdom,16.5,4,2011,No
571669,20969,RED FLORAL FELTCRAFT SHOULDER BAG,5,18/10/2011 13:11,3.75,17758,United Kingdom,18.75,10,2011,No
568693,21060,PARTY INVITES BALLOON GIRL,1,28/09/2011 14:54,0.85,Unknown,United Kingdom,0.85,9,2011,No
563566,22149,FELTCRAFT 6 FLOWER FRIENDS,6,17/08/2011 14:25,2.1,13655,United Kingdom,12.6,8,2011,No
545635,22644,CERAMIC CHERRY CAKE MONEY BANK,12,04/03/2011 12:14,1.45,13557,United Kingdom,17.4,3,2011,No
578686,22465,HANGING METAL STAR LANTERN,12,25/11/2011 09:18,1.65,13050,United Kingdom,19.8,11,2011,No
543291,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,07/02/2011 10:50,7.95,14180,United Kingdom,15.9,2,2011,No
555519,21833,CAMOUFLAGE LED TORCH,60,05/06/2011 11:02,1.69,16682,United Kingdom,101.4,6,2011,No
575930,82551,LAUNDRY 15C METAL SIGN,1,11/11/2011 17:58,2.46,Unknown,United Kingdom,2.46,11,2011,No
543398,20723,STRAWBERRY CHARLOTTE BAG,20,08/02/2011 10:47,0.85,16458,United Kingdom,17,2,2011,No
564230,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,24/08/2011 10:22,4.96,Unknown,United Kingdom,14.88,8,2011,No
578347,23144,ZINC T-LIGHT HOLDER STARS SMALL,6,24/11/2011 09:26,1.63,Unknown,United Kingdom,9.78,11,2011,No
538071,22633,HAND WARMER UNION JACK,1,09/12/2010 14:09,2.1,Unknown,United Kingdom,2.1,12,2010,No
581492,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,19,09/12/2011 10:03,0.83,Unknown,United Kingdom,15.77,12,2011,No
551527,48187,DOORMAT NEW ENGLAND,1,01/05/2011 12:41,7.95,14395,United Kingdom,7.95,5,2011,No
562269,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,03/08/2011 16:35,8.25,14056,United Kingdom,33,8,2011,No
541811,22966,GINGERBREAD MAN COOKIE CUTTER,1,21/01/2011 15:01,2.46,Unknown,United Kingdom,2.46,1,2011,No
567692,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,21/09/2011 17:05,1.45,17997,United Kingdom,17.4,9,2011,No
548870,47580,TEA TIME DES TEA COSY,1,04/04/2011 14:41,2.55,14606,United Kingdom,2.55,4,2011,No
581498,22776,SWEETHEART 3 TIER CAKE STAND ,1,09/12/2011 10:26,19.96,Unknown,United Kingdom,19.96,12,2011,No
567673,22384,LUNCH BAG PINK POLKADOT,2,21/09/2011 15:43,4.13,Unknown,United Kingdom,8.26,9,2011,No
548203,21929,JUMBO BAG PINK VINTAGE PAISLEY,144,29/03/2011 16:41,4.95,Unknown,United Kingdom,712.8,3,2011,No
570273,22568,FELTCRAFT CUSHION OWL,4,10/10/2011 10:51,3.75,13373,United Kingdom,15,10,2011,No
578262,21213,PACK OF 72 SKULL CAKE CASES,1,23/11/2011 13:27,0.55,18283,United Kingdom,0.55,11,2011,No
547920,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,5,28/03/2011 12:52,0.79,14730,United Kingdom,3.95,3,2011,No
537421,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,06/12/2010 15:25,2.95,17218,United Kingdom,5.9,12,2010,No
569651,23506,MINI PLAYING CARDS SPACEBOY ,1,05/10/2011 12:49,0.42,14534,United Kingdom,0.42,10,2011,No
563205,48184,DOORMAT ENGLISH ROSE ,2,14/08/2011 12:03,7.95,14040,United Kingdom,15.9,8,2011,No
574477,23321,SMALL WHITE HEART OF WICKER,1,04/11/2011 12:21,1.65,15453,United Kingdom,1.65,11,2011,No
554986,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,29/05/2011 12:35,1.25,14451,United Kingdom,5,5,2011,No
546892,21898,POTTING SHED ROSE CANDLE,1,17/03/2011 18:20,2.46,Unknown,United Kingdom,2.46,3,2011,No
539434,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,17/12/2010 14:41,14.95,Unknown,United Kingdom,14.95,12,2010,No
575089,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,08/11/2011 14:02,0.85,13437,United Kingdom,10.2,11,2011,No
574836,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,07/11/2011 11:32,2.95,17623,United Kingdom,17.7,11,2011,No
552677,22195,LARGE HEART MEASURING SPOONS,3,10/05/2011 15:07,3.29,Unknown,United Kingdom,9.87,5,2011,No
548952,22563,HAPPY STENCIL CRAFT,4,05/04/2011 10:46,1.25,15572,United Kingdom,5,4,2011,No
573122,22884,NUMBER TILE VINTAGE FONT 5,1,27/10/2011 16:23,1.95,14357,United Kingdom,1.95,10,2011,No
555650,22863,SOAP DISH BROCANTE,8,06/06/2011 13:48,2.95,14156,Eire,23.6,6,2011,No
564838,22699,ROSES REGENCY TEACUP AND SAUCER ,1,30/08/2011 12:43,5.79,Unknown,United Kingdom,5.79,8,2011,No
552508,22356,CHARLOTTE BAG PINK POLKADOT,2,09/05/2011 16:27,1.63,Unknown,United Kingdom,3.26,5,2011,No
537674,21704,BAG 250g SWIRLY MARBLES,12,08/12/2010 09:51,0.85,15628,United Kingdom,10.2,12,2010,No
559055,21754,HOME BUILDING BLOCK WORD,1,05/07/2011 17:09,11.63,Unknown,United Kingdom,11.63,7,2011,No
538862,84341B,SMALL PINK MAGIC CHRISTMAS TREE,5,14/12/2010 14:11,0.85,16710,United Kingdom,4.25,12,2010,No
562031,21695,SMALL SILVER FLOWER CANDLE POT,12,01/08/2011 17:37,2.95,16984,United Kingdom,35.4,8,2011,No
581146,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,07/12/2011 13:53,0.39,17602,United Kingdom,4.68,12,2011,No
567507,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,20/09/2011 14:46,10.79,Unknown,United Kingdom,32.37,9,2011,No
571743,22047,EMPIRE GIFT WRAP,25,19/10/2011 10:38,0.42,15853,United Kingdom,10.5,10,2011,No
580553,20975,12 PENCILS SMALL TUBE RED RETROSPOT,72,05/12/2011 10:14,0.65,12646,Usa,46.8,12,2011,No
570093,21098,CHRISTMAS TOILET ROLL,1,07/10/2011 11:55,1.25,18096,United Kingdom,1.25,10,2011,No
542247,22469,HEART OF WICKER SMALL,12,26/01/2011 15:49,1.65,12997,United Kingdom,19.8,1,2011,No
542664,85150,LADIES & GENTLEMEN METAL SIGN,2,31/01/2011 12:14,4.96,Unknown,United Kingdom,9.92,1,2011,No
541424,82578,KITCHEN METAL SIGN,1,17/01/2011 17:57,1.25,Unknown,United Kingdom,1.25,1,2011,No
567865,23340,VINTAGE CHRISTMAS CAKE FRILL,12,22/09/2011 14:11,1.65,17311,United Kingdom,19.8,9,2011,No
573269,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,28/10/2011 13:00,2.55,16764,United Kingdom,5.1,10,2011,No
566732,22847,BREAD BIN DINER STYLE IVORY,1,14/09/2011 13:42,16.95,17716,United Kingdom,16.95,9,2011,No
580288,22426,ENAMEL WASH BOWL CREAM,4,02/12/2011 13:29,3.75,17611,United Kingdom,15,12,2011,No
566446,23204,CHARLOTTE BAG APPLES DESIGN,1,12/09/2011 15:40,1.63,Unknown,United Kingdom,1.63,9,2011,No
540798,21498,RED RETROSPOT WRAP ,25,11/01/2011 12:11,0.42,17365,United Kingdom,10.5,1,2011,No
542622,22551,PLASTERS IN TIN SPACEBOY,1,31/01/2011 09:09,3.29,Unknown,United Kingdom,3.29,1,2011,No
558099,22821,GIFT BAG PSYCHEDELIC APPLES,12,26/06/2011 13:45,0.65,17593,United Kingdom,7.8,6,2011,No
574661,23439,HAND WARMER RED LOVE HEART,12,06/11/2011 11:56,2.1,13447,United Kingdom,25.2,11,2011,No
536804,22988,SOLDIERS EGG CUP ,72,02/12/2010 16:34,1.25,14031,United Kingdom,90,12,2010,No
572035,22138,BAKING SET 9 PIECE RETROSPOT ,24,20/10/2011 12:03,4.25,14646,Netherlands,102,10,2011,No
538071,20733,GOLD MINI TAPE MEASURE ,1,09/12/2010 14:09,0.85,Unknown,United Kingdom,0.85,12,2010,No
543370,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,07/02/2011 14:51,8.5,12359,Cyprus,17,2,2011,No
545339,84991,60 TEATIME FAIRY CAKE CASES,24,02/03/2011 08:26,0.55,14292,United Kingdom,13.2,3,2011,No
559807,84816,DANISH ROSE BEDSIDE CABINET,2,12/07/2011 14:48,39.95,17841,United Kingdom,79.9,7,2011,No
551696,20724,RED RETROSPOT CHARLOTTE BAG,10,03/05/2011 13:39,0.85,14110,United Kingdom,8.5,5,2011,No
538826,22804,CANDLEHOLDER PINK HANGING HEART,9,14/12/2010 12:58,2.95,12370,Cyprus,26.55,12,2010,No
568908,22792,FLUTED ANTIQUE CANDLE HOLDER,12,29/09/2011 13:38,0.85,16653,United Kingdom,10.2,9,2011,No
567305,23206,LUNCH BAG APPLE DESIGN,10,19/09/2011 13:28,1.65,12621,Germany,16.5,9,2011,No
573335,23355,HOT WATER BOTTLE KEEP CALM,1,30/10/2011 11:35,4.95,15059,United Kingdom,4.95,10,2011,No
578941,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,27/11/2011 13:26,0.55,16024,United Kingdom,1.1,11,2011,No
540821,22378,WALL TIDY RETROSPOT ,4,11/01/2011 13:16,1.66,Unknown,United Kingdom,6.64,1,2011,No
570380,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,10/10/2011 12:35,5.45,14606,United Kingdom,10.9,10,2011,No
543821,22638,SET OF 4 NAPKIN CHARMS CROWNS ,6,14/02/2011 09:24,2.55,17667,United Kingdom,15.3,2,2011,No
554859,22624,IVORY KITCHEN SCALES,12,27/05/2011 10:16,7.65,14828,United Kingdom,91.8,5,2011,No
540268,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,06/01/2011 11:25,5.45,13458,United Kingdom,16.35,1,2011,No
580599,23552,BICYCLE PUNCTURE REPAIR KIT ,6,05/12/2011 11:11,2.08,12925,United Kingdom,12.48,12,2011,No
549953,21155,RED RETROSPOT PEG BAG,6,13/04/2011 13:15,2.55,12766,Portugal,15.3,4,2011,No
555348,22461,SAVOY ART DECO CLOCK,2,02/06/2011 12:06,12.75,15184,United Kingdom,25.5,6,2011,No
562551,84692,BOX OF 24 COCKTAIL PARASOLS,1,05/08/2011 16:19,0.42,17231,United Kingdom,0.42,8,2011,No
567622,23427,STOOL HOME SWEET HOME ,1,21/09/2011 12:46,12.5,14527,United Kingdom,12.5,9,2011,No
571219,22119,PEACE WOODEN BLOCK LETTERS,3,14/10/2011 13:35,6.95,15601,United Kingdom,20.85,10,2011,No
553214,21915,RED  HARMONICA IN BOX ,12,16/05/2011 09:49,1.25,13408,United Kingdom,15,5,2011,No
537642,21192,WHITE BELL HONEYCOMB PAPER ,2,07/12/2010 15:33,3.36,Unknown,United Kingdom,6.72,12,2010,No
557065,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,16/06/2011 15:08,0.55,17157,United Kingdom,13.2,6,2011,No
580752,23389,SPACEBOY MINI BACKPACK,4,06/12/2011 09:56,4.15,12478,Greece,16.6,12,2011,No
558100,20685,DOORMAT RED RETROSPOT,1,26/06/2011 13:46,7.95,17768,United Kingdom,7.95,6,2011,No
539294,21055,TOOL BOX SOFT TOY ,1,16/12/2010 16:45,8.95,15532,United Kingdom,8.95,12,2010,No
570871,82482,WOODEN PICTURE FRAME WHITE FINISH,1,12/10/2011 16:36,5.79,Unknown,United Kingdom,5.79,10,2011,No
568721,23344,JUMBO BAG 50'S CHRISTMAS ,1,28/09/2011 16:24,4.13,Unknown,United Kingdom,4.13,9,2011,No
572653,20717,STRAWBERRY SHOPPER BAG,2,25/10/2011 12:12,1.25,15861,United Kingdom,2.5,10,2011,No
540821,85131D,BEADED CRYSTAL HEART PINK ON STICK,5,11/01/2011 13:16,0.85,Unknown,United Kingdom,4.25,1,2011,No
546525,47566B,TEA TIME PARTY BUNTING,8,14/03/2011 12:58,4.95,14733,United Kingdom,39.6,3,2011,No
559686,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,11/07/2011 15:26,2.95,17966,United Kingdom,2.95,7,2011,No
538200,62018,SOMBRERO ,2,10/12/2010 11:11,1.95,17912,United Kingdom,3.9,12,2010,No
545430,82494L,WOODEN FRAME ANTIQUE WHITE ,12,02/03/2011 14:50,2.95,15636,United Kingdom,35.4,3,2011,No
557442,21580,RABBIT  DESIGN  COTTON TOTE BAG,3,20/06/2011 12:53,2.25,14808,United Kingdom,6.75,6,2011,No
548865,84050,PINK HEART SHAPE EGG FRYING PAN,6,04/04/2011 14:09,1.65,14747,United Kingdom,9.9,4,2011,No
558813,22556,PLASTERS IN TIN CIRCUS PARADE ,12,04/07/2011 11:42,1.65,12682,France,19.8,7,2011,No
547670,21668,RED STRIPE CERAMIC DRAWER KNOB,1,24/03/2011 13:41,1.25,16769,United Kingdom,1.25,3,2011,No
571500,22966,GINGERBREAD MAN COOKIE CUTTER,1,17/10/2011 15:09,1.25,Unknown,United Kingdom,1.25,10,2011,No
569544,23419,HOME SWEET HOME BOTTLE ,1,04/10/2011 16:33,4.13,Unknown,United Kingdom,4.13,10,2011,No
548310,84857C,PINK MONTE CARLO HANDBAG,2,30/03/2011 12:04,8.5,Unknown,United Kingdom,17,3,2011,No
548189,22619,SET OF 6 SOLDIER SKITTLES,4,29/03/2011 15:15,3.75,16607,United Kingdom,15,3,2011,No
539988,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,23/12/2010 16:06,1.69,18116,United Kingdom,3.38,12,2010,No
575212,23506,MINI PLAYING CARDS SPACEBOY ,20,09/11/2011 10:41,0.42,14108,United Kingdom,8.4,11,2011,No
576604,23491,VINTAGE JINGLE BELLS HEART,12,15/11/2011 15:23,8.25,13435,United Kingdom,99,11,2011,No
570231,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,09/10/2011 13:44,0.42,16685,United Kingdom,5.04,10,2011,No
558809,21042,RED RETROSPOT APRON ,1,04/07/2011 11:10,12.46,Unknown,United Kingdom,12.46,7,2011,No
568219,23404,HOME SWEET HOME BLACKBOARD,6,26/09/2011 09:59,4.95,13468,United Kingdom,29.7,9,2011,No
560433,23200,JUMBO BAG PEARS,2,18/07/2011 15:49,4.13,Unknown,United Kingdom,8.26,7,2011,No
540968,21577,SAVE THE PLANET COTTON TOTE BAG,3,12/01/2011 13:40,2.25,17338,United Kingdom,6.75,1,2011,No
567104,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,16/09/2011 13:33,0.39,15975,United Kingdom,9.36,9,2011,No
573160,23245,SET OF 3 REGENCY CAKE TINS,4,28/10/2011 08:58,4.95,14359,United Kingdom,19.8,10,2011,No
546261,35922,EASTER BUNNY WREATH,1,10/03/2011 15:01,4.95,17841,United Kingdom,4.95,3,2011,No
537034,22940,FELTCRAFT CHRISTMAS FAIRY,12,03/12/2010 17:20,4.25,13081,United Kingdom,51,12,2010,No
559816,20727,LUNCH BAG  BLACK SKULL.,7,12/07/2011 16:11,1.65,Unknown,United Kingdom,11.55,7,2011,No
548712,23006,TRAVEL CARD WALLET FLOWER MEADOW,6,03/04/2011 14:42,0.42,17050,United Kingdom,2.52,4,2011,No
563546,22729,ALARM CLOCK BAKELIKE ORANGE,2,17/08/2011 12:24,3.75,16729,United Kingdom,7.5,8,2011,No
573151,23244,ROUND STORAGE TIN VINTAGE LEAF,6,27/10/2011 20:09,1.95,17602,United Kingdom,11.7,10,2011,No
570187,22174,PHOTO CUBE,3,07/10/2011 15:09,3.29,Unknown,United Kingdom,9.87,10,2011,No
538349,37343,POLKADOT MUG PINK ,3,10/12/2010 14:59,3.36,Unknown,United Kingdom,10.08,12,2010,No
556961,22930,BAKING MOULD HEART MILK CHOCOLATE,48,16/06/2011 09:34,2.1,16276,United Kingdom,100.8,6,2011,No
544778,22697,GREEN REGENCY TEACUP AND SAUCER,2,23/02/2011 12:03,2.95,14978,United Kingdom,5.9,2,2011,No
556891,23286,BLUE VINTAGE SPOT BEAKER,8,15/06/2011 12:48,0.85,17581,United Kingdom,6.8,6,2011,No
580730,84378,SET OF 3 HEART COOKIE CUTTERS,3,05/12/2011 17:28,2.46,Unknown,United Kingdom,7.38,12,2011,No
580540,23497,CLASSIC CHROME BICYCLE BELL ,12,05/12/2011 08:49,1.45,13417,United Kingdom,17.4,12,2011,No
577502,23108,SET OF 10 LED DOLLY LIGHTS,10,20/11/2011 12:34,6.25,12598,France,62.5,11,2011,No
552184,21314,SMALL GLASS HEART TRINKET POT,8,06/05/2011 13:43,2.1,13741,United Kingdom,16.8,5,2011,No
578099,85178,VICTORIAN SEWING KIT,12,23/11/2011 08:05,1.25,12452,Switzerland,15,11,2011,No
580727,22406,MONEY BOX KINGS CHOICE DESIGN,2,05/12/2011 17:17,2.46,14096,United Kingdom,4.92,12,2011,No
562781,22795,SWEETHEART RECIPE BOOK STAND,2,09/08/2011 13:10,6.75,14334,United Kingdom,13.5,8,2011,No
577296,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,18/11/2011 12:47,2.95,17286,United Kingdom,2.95,11,2011,No
537653,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,07/12/2010 15:54,2.25,17897,United Kingdom,2.25,12,2010,No
539958,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,23/12/2010 13:26,1.66,Unknown,United Kingdom,1.66,12,2010,No
549278,22993,SET OF 4 PANTRY JELLY MOULDS,4,07/04/2011 13:16,1.25,16255,United Kingdom,5,4,2011,No
538138,72814,Unknown Product,2,09/12/2010 15:57,0,Unknown,United Kingdom,0,12,2010,No
543713,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,11/02/2011 11:46,7.46,Unknown,United Kingdom,44.76,2,2011,No
580880,22299,PIG KEYRING WITH LIGHT & SOUND ,48,06/12/2011 12:19,0.39,14121,United Kingdom,18.72,12,2011,No
541370,22956,36 FOIL HEART CAKE CASES,6,17/01/2011 14:51,2.1,18179,United Kingdom,12.6,1,2011,No
537621,22663,JUMBO BAG DOLLY GIRL DESIGN,3,07/12/2010 14:29,1.95,Unknown,United Kingdom,5.85,12,2010,No
559557,22619,SET OF 6 SOLDIER SKITTLES,4,11/07/2011 10:33,3.75,17444,Canada,15,7,2011,No
537638,22076,6 RIBBONS EMPIRE  ,1,07/12/2010 15:28,3.36,Unknown,United Kingdom,3.36,12,2010,No
540907,22956,36 FOIL HEART CAKE CASES,6,12/01/2011 11:52,2.1,13488,United Kingdom,12.6,1,2011,No
569137,22677,FRENCH BLUE METAL DOOR SIGN 2,1,30/09/2011 14:45,2.46,Unknown,United Kingdom,2.46,9,2011,No
537222,21385,IVORY HANGING DECORATION  HEART,1,05/12/2010 16:00,0.85,14404,United Kingdom,0.85,12,2010,No
552308,22692,DOORMAT WELCOME TO OUR HOME,6,08/05/2011 15:21,7.95,17410,United Kingdom,47.7,5,2011,No
545901,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,07/03/2011 17:52,2.95,15834,United Kingdom,2.95,3,2011,No
565431,20886,BOX OF 9 PEBBLE CANDLES,6,04/09/2011 13:15,1.95,14965,United Kingdom,11.7,9,2011,No
559693,22378,WALL TIDY RETROSPOT ,5,11/07/2011 16:21,1.63,Unknown,United Kingdom,8.15,7,2011,No
541592,84596G,SMALL CHOCOLATES PINK BOWL,3,19/01/2011 15:08,0.83,Unknown,United Kingdom,2.49,1,2011,No
546896,21179,NO JUNK MAIL METAL SIGN,1,17/03/2011 18:24,1.63,Unknown,United Kingdom,1.63,3,2011,No
558475,20665,RED RETROSPOT PURSE ,7,29/06/2011 15:58,2.46,Unknown,United Kingdom,17.22,6,2011,No
564896,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,31/08/2011 11:06,0.29,13726,United Kingdom,6.96,8,2011,No
548451,22711,WRAP CIRCUS PARADE,50,31/03/2011 11:25,0.42,17365,United Kingdom,21,3,2011,No
548400,20770,ABSTRACT CIRCLE JOURNAL ,3,30/03/2011 17:33,2.55,17400,United Kingdom,7.65,3,2011,No
551400,85099B,JUMBO BAG RED RETROSPOT,10,28/04/2011 13:18,2.08,17160,United Kingdom,20.8,4,2011,No
545559,22069,BROWN  PIRATE TREASURE CHEST ,2,03/03/2011 15:31,1.65,15005,United Kingdom,3.3,3,2011,No
554076,48194,DOORMAT HEARTS,2,22/05/2011 11:30,7.95,16556,United Kingdom,15.9,5,2011,No
548203,22548,HEADS AND TAILS SPORTING FUN,49,29/03/2011 16:40,2.95,Unknown,United Kingdom,144.55,3,2011,No
563183,22675,FRENCH KITCHEN SIGN BLUE METAL,12,12/08/2011 14:47,1.25,14110,United Kingdom,15,8,2011,No
544040,22147,FELTCRAFT BUTTERFLY HEARTS,2,15/02/2011 11:40,1.45,14701,United Kingdom,2.9,2,2011,No
549972,22745,POPPY'S PLAYHOUSE BEDROOM ,6,13/04/2011 14:27,2.1,13408,United Kingdom,12.6,4,2011,No
577768,21314,SMALL GLASS HEART TRINKET POT,1,21/11/2011 15:18,4.13,Unknown,United Kingdom,4.13,11,2011,No
548522,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,31/03/2011 16:43,0.83,Unknown,United Kingdom,0.83,3,2011,No
570688,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,11/10/2011 16:29,3.29,Unknown,United Kingdom,3.29,10,2011,No
545234,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,01/03/2011 10:26,2.95,18075,United Kingdom,35.4,3,2011,No
555509,22035,VINTAGE CARAVAN GREETING CARD ,12,03/06/2011 17:07,0.42,13435,United Kingdom,5.04,6,2011,No
560695,22900,SET 2 TEA TOWELS I LOVE LONDON ,100,20/07/2011 12:08,2.75,14101,United Kingdom,275,7,2011,No
578942,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,27/11/2011 13:29,1.65,17288,United Kingdom,1.65,11,2011,No
573909,22211,WOOD STAMP SET FLOWERS,3,01/11/2011 15:26,0.83,17813,United Kingdom,2.49,11,2011,No
543428,21166,COOK WITH WINE METAL SIGN ,4,08/02/2011 11:36,2.08,17787,United Kingdom,8.32,2,2011,No
545349,84992,72 SWEETHEART FAIRY CAKE CASES,1,02/03/2011 11:07,0.55,18118,United Kingdom,0.55,3,2011,No
577609,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,21/11/2011 09:51,1.49,12349,Italy,17.88,11,2011,No
540977,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,12/01/2011 15:01,0.85,Unknown,United Kingdom,0.85,1,2011,No
563036,22570,FELTCRAFT CUSHION RABBIT,4,11/08/2011 14:55,3.75,14868,United Kingdom,15,8,2011,No
549548,84596G,SMALL CHOCOLATES PINK BOWL,1,10/04/2011 11:35,0.42,13548,United Kingdom,0.42,4,2011,No
568101,22795,SWEETHEART RECIPE BOOK STAND,4,23/09/2011 15:21,6.75,15978,United Kingdom,27,9,2011,No
548644,22241,GARLAND WOODEN HAPPY EASTER,144,01/04/2011 13:02,1.06,15291,United Kingdom,152.64,4,2011,No
537022,22697,GREEN REGENCY TEACUP AND SAUCER,6,03/12/2010 15:45,2.95,12725,Italy,17.7,12,2010,No
561192,22457,NATURAL SLATE HEART CHALKBOARD ,2,25/07/2011 13:45,2.95,16033,United Kingdom,5.9,7,2011,No
570634,22766,PHOTO FRAME CORNICE,4,11/10/2011 12:27,2.95,15024,United Kingdom,11.8,10,2011,No
